Entity,Match,Matched Entity,Score
his sulfasalazine dose,True,Long term sulfasalazine therapy,0.8939709
The patient &apos;s prednisone,False,Fhx of barretts esophagus,0.7518987
an arthritis flare,False,Chronic arthritis,0.8132661
The prednisone dose,False,Postradioiodine therapy hypothyroidism,0.77160895
gradually tapered,False,Ingrown nail,0.6736842
q.d.,False,MRSA pneumonia,0.7323318
The day,False,Stress,0.7294799
increasing abdominal pain,True,Abdominal pain,0.92502004
an outside hops,False,Benign shuddering attacks,0.7856958
a MCV,False,Rh negative,0.7612501
Ca Valley Hospital ED,False,Assisted living facility patient,0.72051466
face and neck swelling,False,Head swelling,0.84256124
cervical lymphadenopathy,True,Cervical lymphadenopathy,1.0000001
his swelling of his face,False,Arthritis of bilat shoulders,0.73794955
"CT of head , neck and abdomen",False,Skin nodule of abdominal wall,0.8030335
The CT of the abdomen,False,Subcutaneous mass of abdominal wall,0.7550299
a right renal cyst,True,Acquired single renal cyst,0.8909654
The CT of head and neck,False,Mass of soft tissue of right arm,0.78593314
deep tissue thread,True,Soft tissue mass,0.8775711
visual changes,True,Visual distortion,0.86373156
blurry vision,True,Blurred vision,0.8939631
a soft tissue infection,True,Soft tissue infection,0.9176327
Neutropenic precautions,True,Neutropenic splenomegaly,0.8663804
myeloid arrest,True,Acute myeloid leukemia,0.9009509
a drug-related cause,False,Drug related disorder,0.82220256
the sulfasalazine,False,Long term sulfasalazine therapy,0.84758025
the patient &apos;s white blood cell count,False,Fhx of barretts esophagus,0.7672963
the G-CSF,False,"CHF, stage D",0.69236946
the absolute neutrophil count,False,Hx of nephrostomy (reversed),0.75042623
a repeat head and neck CT,False,HX of right breast reconstruction,0.7695825
a right parotitis,True,Parotitis,0.90293646
left submandibular lymphadenopathy,True,Left axillary acute lymphangitis,0.8850713
some necrosis,False,Necrosis of pulp,0.81749195
frank abscesses,False,Face abscess,0.78395545
The patient &apos;s antibiotics,False,HX of Sano procedure,0.737563
the swelling,False,Pain crisis,0.8382616
steadily decreased,False,Repeated falls,0.8049612
"a rheumatoid factor negative , rheumatoid polyarthritis",True,Elevated rheumatoid factor,0.9090507
a taper of his prednisone,False,Chronic gout of bilat hands w tophi,0.6690697
followed by the ENT service,False,Presence of PICC line,0.72053945
any procedures,False,Declines procedure,0.84642965
his right parotitis,True,Parotitis,0.8548864
left submandibular cervical lymph node necrosis,True,Submandibular area swelling,0.8505361
watching patient in-house,False,Care of sick or handicapped person in family,0.74236274
his repeat imaging,False,Declines lab draws,0.79778945
01-03-2012,False,Elevated CA 27-29,0.55922323
13-03-2012,False,Elevated CA 27-29,0.5594144
nonischemic dilated cardiomyopathy,True,Nonischemic dilated cardiomyopathy,0.9999999
a one-week,False,"Full-term PROM, onset of labor > 24 hours after rupture",0.6822532
an increasing pillow requirement,False,Inadequate sleep hygiene,0.7572082
a 6-pound weight gain,False,Intentional weight loss,0.72016585
positional chest pain,True,Sternal chest pain,0.9218292
a cough,False,Hoarseness,0.8152609
green sputum,False,Blue sclera,0.8242368
report,False,Fatigue,0.8488688
a nesiritide drip,False,Loop diuretic overdose,0.77377665
Congestive heart failure,True,"Systolic heart failure, chronic",0.9010582
Patient 's weight,False,Inequality of leg length,0.7494163
her dry weight,False,Dry skin,0.8313686
lost the 6 pounds,False,Intentional weight loss,0.67884934
the four days,False,Pain crisis,0.693387
her Toprol,False,Skin tag,0.7418514
her lisinopril,False,Vulvar burning,0.7390881
her digoxin,False,Digoxin overdose,0.80444336
Patient 's Coumadin,False,Fhx of retinitis pigmentosa,0.780773
EP study,False,Declines lab draws,0.8076804
ICD placement,False,Failed school exams,0.7069485
Woodrow Betty,False,Elder neglect,0.8166365
anticardiolipin antibody,False,Long term acitretin therapy,0.8429314
her cardiomyopathy,True,Metabolic cardiomyopathy,0.8881662
The Courtney,True,Elder neglect,0.88750255
Her CKs,False,Skin thickening,0.7298655
a myocarditis,True,Myocarditis,0.95927984
her elevated cardiac enzymes,False,Elevated serum cobalt,0.76305026
her congestive heart failure,False,"Neonatal pulmonary hemorrhage, unspecified",0.78425956
a right heart catheterization,True,HX of cardiac catheterization,0.87714225
elevated wedge pressures,False,Elevated sedimentation rate,0.7675592
biopsy specimens,False,Stool DNA test positive,0.7645292
The results,False,Incomplete SAB,0.71453476
these biopsies,False,Mucormycosis,0.7404825
right ventricular biopsy,True,Right ventricular systolic dysfunction,0.87903523
a Swan - guided therapy,False,Continuous oxygen therapy dependence,0.7221232
her elevated wedge pressures,False,Scar contracture,0.74453026
low cardiac output,True,"Heart failure, high output",0.8577428
good results,False,Burnout,0.75025105
the Pulmonary service,False,Lung disease,0.7052814
a pretransplant workup,False,Long term custodial care facility patient,0.72517747
pulmonary process,True,Wound drainage,0.8588188
an ICD,False,MRSA pneumonia,0.6986486
this hospital admission,False,Cholera eltor,0.7347165
Her right lower lobe infiltrate,False,Left nipple inversion,0.78252184
her cough,False,Dry skin,0.82165396
her Coumadin,False,Viral exanthem,0.7584342
her right heart catheterization,False,HX of cardiac catheterization,0.84081763
her biopsy,False,Abnl histology finding,0.7440184
her ICD placement,False,Adjustment to life threatening illness,0.69822526
all her heart failure medications,False,Pain crisis,0.74520886
04/30/2005,False,"Chimera 46, XX/46, XY",0.5609701
gait difficulty,False,Gait abnormality,0.83985865
five to six months,False,"Onset of labor between 37 to 39 weeks gestation, W cesarean section",0.7219985
laryngeal cancer,True,Laryngeal disease,0.9434074
a six month,False,Long term gold therapy,0.7069676
progressive difficulty in ambulation,False,Functional gait abnormality,0.7940054
good health,False,Very low level of personal hygiene,0.73524225
problems ambulating,False,Ambulatory oxygen therapy dependence,0.7614486
six months ago,False,Confusion,0.68539345
more difficulty with ADLs,False,Hx of STI,0.7575399
difficulty buttoning his shirt,False,Straining on urination,0.6978363
a stroke,False,Stress,0.81438637
give a concrete example,False,HX of Fontan procedure,0.59755534
a hard time walking,False,Painful scar,0.7618334
felt weaker,False,Pain crisis,0.8079713
uncoordination of his feet,False,Wound dehiscence,0.7296425
four to five months ago,False,"Onset of labor between 37 to 39 weeks gestation, W cesarean section",0.6174503
the increasing weakness,False,Collapsing pulse,0.7624303
especially bad,False,Headache,0.7748205
trying to arise,False,Growing pains,0.7815097
seen his primary care physician,False,Suspected MRSA carrier,0.7205427
his gait weakness,False,Painful gait,0.8101357
failed to improve,False,Financial problem,0.72433007
continued to progress,False,Locked in syndrome,0.6431506
found in the bathtub,False,Nonvenomous insect bite of head,0.7022661
fell trying to steady himself,False,Fear of falling,0.67206717
could not be moved,False,Foreign object accidentally left in body following procedure,0.70830697
increasing difficulty with falls,False,Fall risk,0.77083504
seen by his primary care physician,False,Dependent relative needing care at home,0.6950743
a CG scan,False,Hgb E trait,0.716539
a mass in the right parietal lobe,False,Nonpuerperal right areolar abscess,0.83693933
the mass,False,Fatigue,0.81528413
pain in mental status,False,"Altered mental status, unspecified",0.79382205
his laryngeal cancer,True,"Laryngeal cancer, epiglottis",0.8681422
Positive weakness,False,Positive culture finding,0.8329901
09-10-1999,False,Elevated CA 27-29,0.5651889
09/14/1999,False,"Chimera 46, XX/46, XY",0.6131031
the past six months,False,Confusion,0.614302
increasing pain in her left upper quadrant,False,Chronic left arm pain,0.82724285
described,True,Rash,0.86242086
an associated weight loss,False,Excessive weight gain in pregnancy,0.8198664
Aersing Rocuch Sun,False,Marasmic Kwashiorkor,0.79385734
obtained,False,Pneumonia,0.78984004
a mass,False,Plague,0.8334224
the El Memorial,False,Central vertigo,0.7500299
an exploratory laparoscopy,False,Vibrio parahemolyticus food poisoning,0.69089377
same,False,Headache,0.82815385
same day day surgery,False,HX of back surgery,0.74578524
performed,False,Tattoo,0.7237078
a diagnostic laparoscopy,True,Hx of laparoscopy,0.8617883
peritoneal washings,True,Peritoneal adhesions,0.8525663
no gross evidence seating in the abdominal wall,False,Pelvic mass of unspecified site in pregnancy,0.8048514
one nodule,False,Intentional tremor,0.7725645
permanent specimens from the liver,False,Abnl histology finding,0.72365373
falciform nodules,False,Recurrent pilonidal cyst,0.8194897
some abdominal bloating,True,Abdominal bloating,0.9450873
subcutaneous emphysema over the abdomen,True,Interstitial emphysema,0.9122837
slow to have bowel movements,False,Change in bowel habit,0.84101427
abdominal cramping,True,Nocturnal muscle cramp,0.85803115
a mild ileus,True,Ileum laceration,0.8601767
the following three days,False,Irregular periods,0.66999507
repeated Fleet &apos;s enemas,False,FHX of CAD,0.7514682
a number of bowel movements,False,Change in bowel habit,0.7792319
30-09-2015,False,Advance directive on file,0.52704304
02-10-2015,False,Elevated CA 27-29,0.5368461
three weeks ago,False,Pain,0.69283354
sleeping more,True,Sleep talking,0.8800909
multiple episodes,False,Repeated falls,0.7656856
the last week,False,Stress,0.69502056
changes in mental status,False,"Altered mental status, unspecified",0.84234095
many times,False,Vertigo,0.80832994
the Leonard Morse/Metrowest Medical Center,False,Nephrotic syndrome w mesangial proliferative glomerulonephritis,0.6841636
localizing etiology,False,Fertility preservation counseling,0.7407169
Amesbury Hospital Hospital,False,Hx of Wilms tumor,0.6784937
her oxygen,False,Confusion,0.820148
a nonrebreather mask,False,Vulvar burning,0.7090343
a head CT,False,Head swelling,0.8213954
Lumbar puncture,True,Lumbar disc herniation,0.88212687
the micro cultures,False,Declines lab draws,0.78285694
The patient 's mental status,False,"Altered mental status, unspecified",0.7236827
waxed and waned,False,Yaws of bone,0.718544
a K,False,Ainhum,0.7748783
a LP,False,Vertigo,0.7075308
the Kindred Hospital Melendez,False,Vulvar burning,0.7078916
primary care provider,False,Assisted living facility patient,0.76629686
Addison Gilbert Hospital Group,False,Angelman syndrome,0.7350347
50% vent mask,False,Respirator dependence,0.7601644
her oxygenation,False,Continuous oxygen therapy dependence,0.7480258
Original ABG,False,Abnl CBC,0.8042141
normal saline,True,Normal delivery,0.8808004
right femoral line,True,Right femoral head fx,0.87026376
the Matthew,True,Rash,0.85196924
laying flat,False,Dry skin,0.74504435
pressure support,False,Tender joint,0.809623
Her ABG,False,ADHD,0.7562708
sat up,False,Locked in syndrome,0.6592633
a half an hour,False,Pain,0.60747343
her ABG,False,ADHD,0.7562708
intermittently awaking,False,Periodic breathing,0.73894346
answering questions,False,Hostility,0.75333035
decreasing sats,False,Skew deviation,0.74056804
obstructive-sleep apnea,True,Obstructive sleep apnea,0.937313
monitored,True,Fatigue,0.92062646
improved,False,Near drowning,0.7851716
her saturations,False,Left spasm of accommodation,0.7479042
decreased,True,Rash,0.91352504
her hypercarbia,False,Left femoral neck Fx,0.7613774
her mental status,False,"Altered mental status, unspecified",0.7699703
her oxygenation and ventilation,False,Continuous oxygen therapy dependence,0.7595711
her respiratory acidosis,True,Respiratory acidosis,0.88430375
a gas,False,Arthritis,0.8221545
her waxing and waning mental status,False,Personality change due to another medical condition,0.69416654
infection of pneumonia,True,Infection in pregnancy,0.8726701
her ventilation,True,Crystal arthritis,0.856203
her UTI,False,Upper UTI,0.80805904
greatly improved,False,Reduced mobility,0.78341496
her baseline mental status,False,"Altered mental status, unspecified",0.7613375
the lumbar puncture,True,Lumbar disc herniation w myelopathy,0.852592
Those cultures,False,Worries,0.81182647
T max,False,MRSA pneumonia,0.76743627
increasing white blood cell counts,False,White blood cell disorder,0.8204758
a positive urinalysis,False,Abnl urinalysis finding,0.83170176
bilateral patchy infiltrates,True,Spondylitis of unspecified region of spine,0.8548715
a 10 day,False,Long term gold therapy,0.71157515
the pneumonia,True,Pneumonia,0.87721014
this hospital visit,False,Declines lab draws,0.7589573
the CSF fluid,False,Duplicated collecting system w reflux,0.75034475
Whitter Rehabilitation Hospital,False,Osgood schlatters disease of bilat knees,0.7306346
further evaluated,False,Bandemia,0.8045407
a decreasing white count,False,Left radius Fx,0.7531015
x48 hours,False,IUD surveillance,0.64763725
a baseline,False,Declines procedure,0.7975346
A FENa,False,Lentigo,0.80797315
gently hydrated,False,Dry skin,0.72862184
a p.o. diet regimen,False,Long term NSAID therapy,0.7455622
right upper quadrant pain,True,Right upper arm pain,0.86431736
Stewart sign,True,Elder neglect,0.85131055
hepatic or biliary pathology,True,Hepatic encephalopathy,0.86884457
acute phase stress changes,True,Chronic stress reaction,0.8671541
clinical symptoms,False,Recurrent pneumonia,0.78552
followup,False,Breakthrough bleeding,0.7960073
these transaminases,True,Elevated transaminase,0.87393457
her beta blocker,False,Beta blocker overdose,0.80068755
receptor blocker,True,Adverse effect of H2 receptor blocker,0.8874661
further cardiac issues,False,Cardiac injury,0.82640916
any rhythm abnormalities,False,Normal hearing,0.7685002
some vaginal bleeding,True,Vaginal discharge,0.8793093
x2 days,False,Irregular periods,0.69820195
this course,False,Confusion,0.77579165
her outside primary care provider,False,Assisted living facility patient,0.7675764
the vaginal bleeding,True,Vaginal burning,0.8738178
metaplasia of the endometrium,True,Ductal hyperplasia of bilat breasts,0.9068905
nucleated RBCs,False,Hx of enucleation of eye,0.76441807
Hemolysis laboratories,False,Hemodialysis visit,0.81105494
her iron supplementation,False,Vitamin abuse,0.77341974
Reticulocyte count,False,Agranulocytosis due to cancer chemotherapy,0.8249998
a decrease in her mental status,False,Personality change due to another medical condition,0.76723397
advanced her diet,False,Vitamin abuse,0.7396112
repleted her electrolytes,False,Cardiac tamponade,0.64949286
her p.o. medications,False,Vitamin K overdose,0.7071344
q.i.d.,False,Left lunate Fx,0.5952238
a Humalog sliding scale,False,Maple bark strippers lung,0.70472807
NPH doses,False,Potassium overdose,0.783502
her normal doses,False,Normal hearing,0.8373364
a full diet,False,Vitamin abuse,0.7183924
subQ Heparin,False,Isolated proteinuria w mesangial proliferative glomerulonephritis,0.7977611
Lahey Clinic - North Shore Hospital,False,Waldeyers ring cancer,0.73610824
long-term pulmonary ........ therapy,False,Right ankle pathological fx,0.68559414
her obstructive-sleep apnea .,False,Hx of postoperative delirium,0.77317894
06-09-2013,False,Elevated CA 27-29,0.5512706
18-09-2013,False,Elevated CA 27-29,0.53423566
atrial emboli,True,Chronic atrial fibrillation,0.8550273
the Neurologic Intensive Care Unit,False,Hx of orthopedic surgery,0.77579975
08:30 p.m,False,Night blindness,0.55331415
right sided weakness,False,Difficult temperament,0.7576947
responsive only to painful stimuli,False,Failure to thrive in newborn,0.7229287
multiple medications,False,Lithium overdose,0.7610005
her initial neurologic examination,False,Neurologic neglect syndrome,0.7754438
a cold distal left upper extremity,False,Anterior left shoulder subluxation,0.8327456
left brachial artery embolectomy,True,Left brachial artery laceration,0.9352271
imaging studies,False,Wound drainage,0.8038008
posterior cerebral artery distribution cerebral infarction,True,Left posterior cerebral artery occlusion,0.8775794
bilateral occipital and cerebellar infarctions,True,Occipital neuralgia,0.8915393
her comfort care,False,Comfort care only,0.8345531
the Neurology,False,Neurosis,0.82550365
comfort care,True,Comfort care only,0.8867853
multiple cardioembolic cerebral infarctions in multiple arterial territories,True,Chronic thromboembolic pulmonary HTN,0.8642866
A low dose Morphine drip,False,Analgesic overdose,0.78672063
postmortem examination,False,Postpartum amniotic fluid embolism,0.82760704
05-09-2013,False,Elevated CA 27-29,0.57377994
12-09-2013,False,Elevated CA 27-29,0.5577724
recent CVA,False,Positive MRSA culture,0.7673832
chronic respiratory failure,True,Chronic respiratory failure,1.0000002
rehab facility,False,Abortion counseling,0.7974356
worsening mental status,False,Cognitive changes due to medical disorder,0.81872
hemodyalisis,True,Onychomadesis,0.8755827
today in the morning,False,UTI in pregnancy,0.6377673
02:30 pm,False,Night blindness,0.5370551
1 L NS,False,DM 2,0.7369943
T peace,False,Rash,0.7972776
4 am today,False,Sleep talking,0.669232
persistent lethargy,True,Lethargy,0.91562533
Falkener Amanda,False,Volkmanns contracture,0.72406894
interview with HCP,False,Chronic DVT of right popliteal vein,0.71360356
unstable gait,True,Weak gait,0.9247325
Williams ICU,False,MRSA carrier,0.6228396
Waltham/Weston Hospital Rehab,False,Hx of Wilms tumor,0.6583233
a peg tube,False,Cradle cap,0.80080926
chronicallyl vent dependent,False,Acute MI,0.8115871
wean him down,False,Locked in syndrome,0.7178491
his basline mental staus,False,Vulvar burning,0.7594658
his head shaking,False,Locked in syndrome,0.6980506
try to write sentences,False,Lisping,0.69024783
the Amanda,True,Elder neglect,0.8778249
VS,False,Loneliness,0.75769556
BP90/44,False,CKD stage 2 (gfr 60-89),0.69177234
+ guiac stool,False,Abnl stool finding,0.7628859
patient mental status baselin,False,"Mental status, transient alteration",0.76470315
chronic ventilatory failure,True,Ventilator associated pneumonia,0.8641441
change in MS,False,Change of job,0.70681816
Altered mental status,True,"Altered mental status, unspecified",0.8919463
Ct scan,False,Abnl chest CT scan,0.7998068
new intracraneal bleeding,False,Acquired arteriovenous fistula aneurysm,0.8400269
High WBC,False,High head at term,0.6650709
broad spectrum antibiotics,False,Breakthrough bleeding,0.78355795
a profund limitation communicating,False,Ill defined condition,0.78308266
his neurological status,False,Hospital acquired pneumonia,0.7611747
his mental changes,False,Drug withdrawal,0.75284374
improved initially,False,Paralysis,0.80266
his mental status deteriorated,False,"Altered mental status, unspecified",0.7654927
less responsive,False,Hoarseness,0.79361
a high WBC,False,High head at term,0.7076076
Urine cx,False,Hx of alcoholic hepatitis,0.7351077
Rehab,True,Arthritis,0.911466
> 100 K enterobacter cloacae,False,Disseminated mycobacterial infection,0.7687328
Urine Cx,False,Hx of alcoholic hepatitis,0.7351077
in house,False,Missed abortion,0.7170752
Citrobacter Freundi,False,Achromobacter pneumonia,0.792817
his sputum,False,Herpes simplex of penis,0.7152724
Acinetobacter Baummani,False,Achromobacter bronchopneumonia,0.80444545
gram positive infections,True,Gram negative pneumonia,0.9257771
high WBC,False,High head at term,0.6650709
sinus infections,True,Sinusitis,0.9180908
intial CT,False,Palate fx,0.7543083
Pressure support trials,False,Tender joint,0.7711997
Patient did well,False,Normal delivery,0.716272
trach mask trials,False,Scar contracture,0.77749693
PS,False,Divorce,0.69524
X ray,False,Photophobia,0.7808307
some pulmonary edema,True,Acute pulmonary edema,0.92968166
40% FIO2,False,Abnl iron profile,0.7088446
Second,False,Loneliness,0.7745503
set,True,Burn,0.85422593
high blood count,False,Low blood pressure reading,0.8192992
His BP medications,False,Elder nutritional neglect,0.7996636
BP meds,False,Abnl CNS imaging,0.7747688
Tube feedings,False,Parasitic disease,0.7557962
peg tube,False,Cradle cap,0.83234274
Temporary foley,False,Inadequate housing,0.6876437
deterioration of his mental status and also of his blood pressure,False,Mood disorder due to another medical condition w depressive features,0.77844024
confort care,False,IUD counseling,0.8026291
06-30-93,False,Elevated CA 27-29,0.59335726
07-06-1993,False,Elevated CA 27-29,0.60350037
urinary frequency,True,Urinary frequency,0.99999994
nocturia,True,Nocturia,0.9999999
x 03-Apr per night,False,HX of non ST elevation MI,0.7053757
an asymmetric prostate,False,Asymmetric crying facies,0.76845014
prominence on the left,False,Left Adies pupil,0.7162301
a nodule,False,Intentional tremor,0.79298276
Repeat exam,False,School problem,0.7840044
a firm left-sided lobe,False,Hx of deep lamellar endothelial keratectomy,0.7996216
Transrectal ultrasound,False,Abnl biliary tract ultrasound,0.79414845
a hypoechoic left-sided mass in the peripheral zone,False,Left monocular exotropia w v pattern,0.785474
moderately to poorly differentiated Grade III-IV adenocarcinoma on the left,False,"VIN 3, severe vulvar dysplasia",0.7089916
03-Apr year,False,Elevated CA 27-29,0.6805453
informed consent was obtained,False,Pregnancy test negative,0.6799036
A radical retropubic prostatectomy,True,Hx of radical prostatectomy,0.8823964
bilateral lymph node dissection,True,Basilar artery dissection,0.8790114
His potassium,False,Pneumonia,0.82965434
a low grade temperature,False,Hgb constant spring trait,0.7672701
His blood cultures,False,Pain crisis,0.75066257
His Jackson-Pratt,False,Epsteins pearl,0.68923986
slightly diaphoretic,False,Ectopic anus,0.74638295
autologous packed red blood cells,False,Autologous whole blood donor,0.84572124
A cardiology consult,False,Pelvic pathological fx,0.73752016
an EKG,False,Vitamin overdose,0.7314944
anterolateral changes,False,"Acute ST elevation MI, anterolateral wall",0.7653638
myocardial ischemia,True,Silent myocardial ischemia,0.96723926
A repeat EKG,False,Repeated falls,0.7309921
a repeat hematocrit,True,Fhx of hematopoietic cancer,0.85780865
His creatinine,False,Fhx of retinitis pigmentosa,0.7059164
his low grade temperature,False,Declines lab draws,0.7495529
12-12-1996,False,Elevated CA 19-9,0.59139997
12/16/1996,False,"Chimera 46, XX/46, XY",0.6023258
pelvic pain,True,Chronic male pelvic pain,0.913744
nine months,False,Growing pains,0.7546379
the side effects,False,Drug rash,0.7426926
several laparoscopies,False,Hx of laparoscopy,0.73447853
break-through bleeding,False,Burnout,0.7521855
surgical therapy,True,Wound drainage,0.85138917
Estimated blood loss,False,Anemia due to blood loss,0.7913518
postop day number one,False,Chronic DVT of right popliteal vein,0.7132706
postop day number two,False,Group B strep bronchopneumonia,0.7098905
passed any flatus,False,Left talipes,0.7885894
ambulating frequently .,False,Sleepwalking,0.75086707
her preoperative value,False,Intraoperative unintended awareness under general anesthesia,0.74429214
postop day number three,False,Group B strep bronchopneumonia,0.7087214
passed gas,False,Breakthrough bleeding,0.8453365
her frequent ambulation,False,Drug withdrawal,0.7227076
postop day number four,False,Declines lab draws,0.73012996
feeling much better,False,Appetite increased,0.6397243
Colace stool softener,False,Soft tissue mass,0.7259451
5-28-93,False,Elevated CA 27-29,0.64244974
Clonidine,False,Methylphenidate overdose,0.7961129
adult onset diabetes mellitus,True,Neonatal diabetes mellitus,0.92036486
ankylosing spondylitis,True,Ankylosing spondylitis of unspecified region of spine,0.9999999
primary hemisensory loss on the left,False,Right Descemets membrane detachment,0.8400234
05:30 p.m.,False,Nausea and vomiting,0.5371381
a mild central dull headache,False,Primary stabbing headache,0.8492663
unable to move the left side of his body,False,Instability of left hand joint,0.762683
numb on that side,False,Right visual discomfort,0.7364174
Wayskemedcalltown Talmi,False,CAD of CABG wo angina,0.7002038
Heaonboburg Linpack Grant Medical Center,False,Klippel Trenaunay Weber syndrome,0.72986585
a computerized tomography scan,False,Abnl chest CT scan,0.7616931
a 1x2 thalamic capsular hemorrhage,False,Hx of sebaceous carcinoma,0.7582519
superficial mass effect,False,Superficial foreign body,0.8203642
visual symptoms,True,Gi symptoms,0.86922324
cortical-type symptoms,False,Neuromuscular scoliosis of cervical spine,0.83659434
a heavy smoker,False,Tobacco smoker,0.80585575
drinks,True,Worries,0.90365666
02-Mar shots per day,False,"Place of injury, home",0.5758864
The neurological examination,False,Optic nerve compression,0.77026033
movement in the hand,False,Disturbance of skin sensation,0.74174696
abductive and adductive movement,False,"Syncope, micturition",0.773462
wiggle toes,False,Toe walking,0.73953086
t.i.d.,False,Left lunate Fx,0.55897623
Muscle spasms,True,Muscle spasm,0.92589444
resulting sugars,False,Hydroureter,0.7443596
23-06-2009,False,Elevated CA 27-29,0.5245206
12-07-2009,False,Elevated CA 27-29,0.5552968
steroid-treated polymyalgia rheumatica,True,Idiopathic progressive polyneuropathy,0.87993634
benign prostatic hypertrophy,False,Kidney hypertrophy,0.8445931
a lower extremity peripheral angiography,False,Disruption of perineal obstetrical wound,0.8352397
bilateral foot ulcers,True,Skin ulcer due to CMV,0.8664422
"an evaluated blood urea nitrogen , and creatinine , and potassium",False,Hx of total pancreatectomy,0.74848855
worsening foot pain,True,Chronic left foot pain,0.8524824
ulcers,True,Anal ulcer,0.8751575
four months ago,False,Confusion,0.67553395
his worsening blood glucose,False,Blood pressure elevation,0.75094545
His foot ulcers,False,"Chronic ulcer of back, bone necrosis",0.7937788
pain in his feet,False,Left foot pain,0.78492796
Vascular consultation,False,Wound drainage,0.8134378
the ulcerations,False,Tonsillolith w ulceration,0.7754111
lower extremity angiography,False,Disruption of perineal obstetrical wound,0.847419
peaked T waves,False,Callosity,0.77232385
foamy urine,False,Foul smelling urine,0.8274621
flank pain,True,Flank pain,1.0
urinary hesitancy,True,Urinary hesitancy,0.99999994
a 10-pound weight loss,False,Intentional weight loss,0.7713132
the last four months,False,Irregular periods,0.6211506
any fevers,False,Yellow fever,0.76583195
recent infections,False,Viral pneumonia,0.82879245
the last two to three weeks,False,"Onset of labor between 37 to 39 weeks gestation, W cesarean section",0.6406587
lower extremity angiograph,False,Disruption of perineal obstetrical wound,0.8346334
new onset renal failure,True,Renal failure,0.90707386
his renal status,False,Renal mass,0.80562603
increased oral intake,False,Appetite increased,0.8404131
a magnetic resonance angiography of his kidneys,False,Osteolysis of left femur,0.79627126
mild right-sided renal artery stenosis,True,Right renal artery stenosis,0.89211535
His renal function,False,Renal mass,0.810073
cardiogenic shock,True,Cardiogenic shock,1.0000001
severe peripheral vascular disease,True,Secondary peripheral vascular disease,0.9597062
some nonsustained ventricular tachycardia,False,Presence of programmable ventricular shunt or valve,0.826712
a central line,False,Presence of central line,0.7618861
sustained ventricular tachycardia,True,"Ventricular tachycardia, monomorphic",0.942261
His nonsustained ventricular tachycardia,False,Left inguinal hernia w obstruction,0.78363436
a lidocaine drip,False,Loop diuretic overdose,0.76042926
elevated troponins,True,Elevated troponin I,0.8894393
an ischemic event,False,Transient cerebral ischemia,0.82690597
the 07-Feb,False,Elevated CA 27-29,0.67615
a decreased ejection fraction,False,Delayed gastric emptying,0.7315594
3-vessel disease,False,I-cell disease,0.8377353
Cardiothoracic Surgery,False,Prosthetic valve endocarditis,0.8372848
the patient 's acute illness,False,Complication of medical care,0.81390643
a second ischemic event,False,Ischemic steal syndrome,0.7912942
his Coronary Care Unit,False,CAD (coronary artery disease) wo angina,0.78435946
a Swan-Ganz catheter,False,"Hx of transcatheter aortic valve replacement, bioprosthetic",0.7703519
a low cardiac output,False,"Heart failure, high output",0.8390003
withdraw care,False,Callosity,0.7772418
a left lower lobe infiltrate,False,Open left maxilla fx,0.832921
Staphylococcus aureus,False,Echinococcus multilocularis infection,0.8425528
stress-dose steroids,False,Long term inhaled steroid therapy,0.8133814
bilateral Staphylococcus pneumonia,True,Staphylococcal septic myocarditis,0.90028226
reintubated,False,Contusion,0.71771365
one hour,False,Starvation,0.72778213
a bilateral Staphylococcus pneumonia,True,Left staphylococcal hypersensitivity keratopathy,0.86699367
05-08-2013,False,Elevated CA 27-29,0.53923947
15-08-2013,False,Elevated CA 19-9,0.51582915
three myocardial infarctions,True,Postmyocardial infarction syndrome,0.8919854
five vessel coronary artery bypass graft,True,Carotid arterial graft complication,0.893347
' 89,False,Worries,0.7402929
multiple percutaneous transluminal coronary angioplasties,True,HX of percutaneous transluminal coronary angioplasty,0.86076206
three to four weeks,False,Irregular periods,0.72572815
One week,False,Stress,0.7426011
a repeat catheterization,False,HX of cardiac catheterization,0.83452964
the stent,False,Superficial wound separation,0.7519142
that point,False,Fatigue,0.77730215
the evening prior,False,Sleep talking,0.6905791
sublingual nitroglycerin,False,Endogenous hypertriglyceridemia,0.81493604
This episode,False,AV block,0.7246284
that night,False,Kissing spine,0.6980868
the fourth re-awakening,False,Complete transposition of great vessels,0.7115481
the Emergency Department at Springfield,False,Assisted living facility patient,0.677228
the Faulkner Hospital,False,Institution resident,0.7529035
coronary revascularization,True,Coronary arteritis,0.86025274
medically managed,False,Institutional upbringing,0.80103934
a mitral valve annuloplasty,True,Nonrheumatic mitral valve prolapse,0.8816029
placement of intra-aortic balloon pump,True,Nontraumatic right rotator cuff tear,0.86167645
relatively stable condition,False,Ill defined condition,0.7737173
postoperative day #1,False,Pressure ulcer of left foot stage 1 (superficial skin changes),0.7480299
his balloon pump,False,Declines lab draws,0.7860366
2 units of packed red blood cells,False,Fhx of multiple endocrine neoplasia syndrome,0.7486421
postoperative day #1 in the evening,False,Pressure ulcer of head stage 1 (superficial skin changes),0.7353351
relatively stable,False,Prominent ears,0.68653613
His balloon pump,False,Declines lab draws,0.7860366
do extremely well,False,Difficult temperament,0.6351589
ambulating extremely well,False,Ambulatory oxygen therapy dependence,0.68646026
postoperative day #4,False,"Pressure ulcer of left foot stage 4 (muscle, tendon, or bone)",0.7538601
