Entity,Match,Matched Entity,Score
rigors,True,Paralysis,0.901953
desaturated,True,Dehydration,0.86724013
euphoric,True,Exophoria,0.9490451
Medium hiatal hernia,True,Hiatal hernia,0.97738385
Barrett's esophagus,True,Barretts esophagus w dysplasia,0.9335729
erosion of the gastroesophageal junction,True,Gastroesophageal reflux,0.95938027
granularity,True,Trabeculated bladder,0.88054496
congestion of the antrum,True,Acute dilatation of stomach,0.9241835
Erosions in the antrum and pre-pyloric region,True,Chronic antral gastritis w hemorrhage,0.91477454
congestion of the anterior bulb and posterior bulb,True,Right bartholins gland abscess,0.9040824
duodenitis,True,Duodenitis,1.0
transfusion reaction episode,True,Blood transfusion reaction,0.9663671
myocardial damage,True,Subendocardial ischemia,0.9465487
loss of R wave progression,True,Hx of retinal branch vein occlusion,0.89730924
Q waves in leads III,True,T wave inversion in ekg,0.90443265
AVF,True,HIV positive,0.91034544
anteroseptal myocardial infarction,True,"Endocardial cushion defect, unspecified",0.8930849
arrhythmia,True,Cardiac arrhythmia,0.98279953
The myocardial infarction,True,Postmyocardial infarction syndrome,0.94944274
acute hematocrit drop,True,Precipitous hematocrit drop,0.9441217
blood transfusion reaction,True,Blood transfusion reaction,1.0000001
risk of gastrointestinal bleeding,True,Burn of gastrointestinal tract,0.9332471
Single mental status change,True,Decline in functional status,0.8898872
the episode,True,Acute MI,0.9062775
the patient 's mental status,True,Mood disorder due to another medical condition w depressive features,0.8694482
an elevated platelet count,True,Hx of thrombocytopenia,0.914718
CML,True,DM 2,0.8938184
a diffuse erythroderm,True,Erythroderma,0.91916496
pulmonary infiltrates,True,Pulmonary infiltrates,0.99999994
some hemoptysis,True,Hemoptysis,0.9578208
blood in alveoli,True,Pulmonary alveolar proteinosis,0.91377485
DAH,True,IUD surveillance,0.9297423
increased respiratory distress,True,Respiratory distress,0.9437145
the changing mental status,True,Cognitive changes due to medical disorder,0.90662634
worsening mucositis,True,ulcerative mucositis due to nonantineoplastic drugs,0.9468243
this continued agitation,True,Persistent miosis,0.90467036
an intraparenchymal hemorrhage,True,"Hemangioma, intraabdominal",0.91968083
brain systolic ejection murmur function,True,Left ventricular diastolic dysfunction,0.9169495
difficulty in talking,True,Difficulty feeding self,0.9107354
weakness and numbness of her arm and leg,True,Weakness of right arm,0.92616296
diplopia,True,Diplopia,0.9999998
any other neurological symptoms,True,Neurological disorder due to Chagas disease,0.894682
a mild left hemiparesis,True,Hemiparesis,0.9497002
the hematoma,True,Hematoma,0.9442135
cerebellar hemorrhage,True,Traumatic cerebellar hemorrhage,0.97320056
a small vascular malformation,True,"Congenital vascular malformation of lips, unspecified",0.956653
the hemorrhage,True,HX of hemorrhagic stroke w unspecified residual deficits,0.94096553
a mild leftsided face,True,Bilat upper arm pain,0.9215878
arm and leg weakness,True,Leg edema,0.9276688
sensory deficit,True,Sensory integration disorder,0.9215139
Her hypertension,True,Hypertensive crisis,0.9399598
secondary cause,True,Poisoning by insulin,0.9194168
secondary causes,True,Poisoning by insulin,0.92024994
lymphocytic ? chromocytoma,True,Jessners lymphocytic infiltrate,0.94229597
known carotid stenosis,True,Left carotid artery stenosis,0.96478546
90% left sided stenosis,True,"Left arm artery stenosis, unspecified symptoms",0.91774666
her chronic renal insufficiency,True,Chronic renal insufficiency,0.96173775
minimal right internal carotid artery disease,True,Left common carotid artery aneurysm,0.97146153
proximal left internal carotid artery stenosis,True,Left carotid artery injury,0.9440327
a moderate posterior descending artery,True,Left arteritic anterior ischemic optic neuropathy,0.92025834
obtuse marginal stenoses,True,Occlusion of unspecified artery,0.89483196
prolonged ileus,True,Mechanical ileus,0.963337
persistent vomiting,True,Persistent vomiting,0.99999994
progressive throat pain,True,Throat pain,0.9436176
His throat pain,True,Throat pain,0.9445138
progressive swelling,True,Head swelling,0.91990805
increasing drooling,True,Mouth soreness,0.8712685
low-grade temperature,True,Colloid milium,0.86949384
productive cough,True,Persistent cough,0.9556687
yellow sputum,True,Abnl sputum,0.9231162
right ear pain,True,Right eye pain,0.9721798
subjective shortness of breath,True,Dyspnea,0.8948933
whole body numbness,True,Numbness of skin,0.93447614
his throat pain,True,Throat pain,0.9445138
supraglottitis,True,Supraglottitis,1.0
opportunistic infections,True,Opportunistic mycosis,0.96081245
significant edema,True,Localized edema,0.9505048
Epiglottitis,True,Acute epiglottitis,0.98083013
His edema,True,Pulmonary edema,0.9279585
His voice improved,True,Hoarseness,0.8886975
vertigo,True,Vertigo,1.0
double vision,True,Blurred vision,0.9082899
worsening of vertigo,True,Central vertigo,0.9476092
basilar artery disease,True,Basilar artery syndrome,0.9828039
aneurysm,True,Peripheral artery aneurysm,0.95636106
thrombosis at the mid basilar artery,True,Thrombosis of bilat arm arteries,0.9451233
A small intimal tear,True,"Aortic intramural hematoma, unspecified site",0.91226006
sequelae,True,Poisoning by insulin,0.9140559
an acute drop,True,Acute MI,0.9251387
acute sepsis,True,Septic shock,0.9684507
substantial decrement in neurologic function,True,Cognitive deficit in psychomotor function,0.8938316
locked in,True,Collapsing pulse,0.89610803
unable,True,Canities,0.8807151
Tongue protrudes,True,Tongue thrust disorder,0.9027616
drowsy,True,Drowsiness,0.9788743
infarction,True,Renal infarction,0.92130184
rising white blood counts,True,White blood cell disorder,0.90986323
a progressing left lower lobe infiltrate,True,Right lower cicatricial entropion,0.90823245
Klebsiella pneumoniae,True,Klebsiella pneumoniae bronchopneumonia,0.9925103
bug,True,Canities,0.8717316
A left pleural effusion,True,Secondary pleural effusion,0.9690086
bad thrush,True,Black piedra,0.89964217
able,True,Canities,0.8853961
the thrush,True,Pimples,0.89897406
gallstones,True,Gallstone ileus,0.9522987
common bile duct dilatation,True,Acquired dilated bile duct,0.9613064
active cholecystitis,True,Chronic cholecystitis,0.9885885
elevation,True,Confusion,0.9464567
irritate,True,Poisoning by nitrate,0.8906209
her anemia,True,Simple chronic anemia,0.9295764
hypoproliferation,True,Membranoproliferative glomerulonephritis,0.9017582
repeatedly low,True,Acute MI,0.8896184
low sodiums,True,Lithium toxicity,0.91079783
her central nervous system process,True,Hx of nervous system cancer,0.9225322
her pulmonary process,True,Pulmonary siderosis,0.93144286
any problems,True,Poisoning by drug,0.87955713
aspirating,True,Aspirator dependence,0.91757655
her deficit,True,Tetany,0.8804925
brief chest pain,True,Localized chest pain,0.9601217
T wave inversions in the lateral leads,True,T wave inversion in ekg,0.93073785
an increase,True,Elevated CEA,0.88388515
continued electrocardiogram changes,True,Presence of cardiac pacemaker,0.90947384
her acute disease,True,Recurrent pneumonia,0.9031413
elevated liver enzymes,True,Elevated serum lipase,0.9402368
significant past medical history,False,Psychological factors affecting other medical conditions,0.8487839
this headache,True,Tension headache,0.92507064
the worst headache,True,Nasal pain,0.8861324
a right posterior cerebral artery aneurysm,True,Right superficial temporal artery aneurysm,0.96752274
a subarachnoid hemorrhage in the suprasellar cistern,True,Traumatic subarachnoid hemorrhage,0.9837896
any obvious aneurysm,True,Congenital aneurysm,0.9317476
The headache,True,Tension headache,0.9141671
new onset chest pain,True,Atypical chest pain,0.92629445
a moderate fixed defect,True,Open facial bone fx,0.8891145
mild inferior wall hypokinesis,True,Left inferior oblique muscle dysfunction,0.9194932
severe two vessel coronary artery disease,True,Chronic coronary insufficiency,0.91489035
a right dominant system,True,Left pendulous breast,0.8936866
a 40% lesion,True,"Burn, > 90% BSA",0.8969277
several tight lesions,True,Persistent miosis,0.8930837
a 90% stenosis,True,Vascular graft stenosis,0.8818389
mild diffuse plaquing,True,Diffuse crescentic glomerulonephritis,0.92042893
focal stenosis,True,Spinal stenosis,0.9160585
slow to wean,True,Slow feeding in newborn,0.8757211
atrial or ventricular arrhythmias,True,Re-entry ventricular arrhythmia,0.9418991
sinus bradycardia,True,Sinus bradycardia,1.0000002
persistent bibasilar atelectasis,True,Neonatal primary atelectasis,0.91638553
tiny pleural effusions,True,Secondary pleural effusion,0.9714972
vasospasm,True,Cerebral vasospasm,0.98149073
left knee pain,True,Left knee joint pain,0.9837591
a left femoral condyle osteonecrotic defect,True,Open left femur condyle Fx,0.98027635
degenerative meniscus,True,Degenerative lateral meniscus tear of bilat knees,0.9778768
climbs stairs one at a time,False,"Cause of injury, fall, on same level, slipping, tripping or stumbling",0.795473
rest pain,True,Generalized pain,0.9410057
losing,True,Confusion,0.9570503
difficulties voiding,True,Urinary urgency,0.90811765
her wound,True,Wound drainage,0.9333435
a humeral fracture,True,Open left humerus shaft Fx,0.9064573
a comminuted fracture of the proximal left humerus,True,Right luxation of globe,0.90988386
The fracture,True,Rib injury,0.86642635
the arrhythmia,True,Cardiac arrhythmia,0.9692351
diabetic retinopathy,True,Left hypertensive retinopathy,0.9432569
chest tightness ( pressure ),True,Chest tightness,0.92910147
slightly short of breath,True,Left itchy eye,0.8853438
head trauma with fall,True,Closed head injury,0.94883
stable three-pillow orthopnea,True,Orthopnea,0.9090674
occasional paroxysmal nocturnal dyspnea,True,Paroxysmal nocturnal dyspnea,0.963534
a chronic cough,True,Chronic cough,0.9395108
clear sputum,True,Abnl sputum,0.9249424
black or tarry stools,True,Bilious vomiting in newborn,0.88941103
frequency/urgency,True,Nocturia,0.89423954
a severely comminuted fracture of the proximal left humerus,True,Acquired varus deformity of bilat ankles,0.91083556
Brittle bones,True,Aluminum bone disease,0.87644935
right facial droop,True,Right arm cramp,0.8859073
right ptosis,True,Right mechanical ptosis,0.9544952
1+ ankle edema,True,Ankle edema,0.8915771
"a moderate-sized , dense , fixed inferior defect",True,Bilat diffuse lamellar keratitis,0.87245363
"A small / moderate-sized , mild-intensity , reversible posterior lateral defect",False,COPD stage 2 moderate (FEV1 50-79%),0.839296
mild / moderate ischemia,True,Acute cerebral ischemia,0.9355741
thickening of the aortic wall,True,HX of ascending aorta repair,0.93722135
atherosclerotic changes,True,Atherosclerotic disease of superior mesenteric artery,0.98283976
the bigeminy,True,Ventricular bigeminy,0.9039027
elevated CPKs,True,Elevated CPK,0.98631954
MB fractionations,True,MSSA carrier,0.91376686
clotted blood in the esophagus,True,Foreign body in esophagus,0.92002094
old blood in the stomach,True,Bright red blood per rectum,0.9153066
the blood in the esophagus,True,Food in esophagus,0.94818485
Mallory-Weiss tear,True,Mallory Weiss syndrome,0.9358251
a gastric ulcer,True,Acute gastric ulcer,0.9733093
A gastric ulcer,True,Acute gastric ulcer,0.9733093
an elevated left hemidiaphragm,True,Periumbilic abdominal rigidity,0.9004119
splinting on that side,True,"Right eyelid abrasion, w infection",0.89449906
noncompliant,True,Noncompliant bladder,0.9579092
moderate occult blood,True,Occult blood in stool,0.95816386
few bacteria,True,Smallpox,0.91973275
moderate bladder epithelial cells,True,Epithelial hyperplasia of skin,0.9024303
slightly hypotensive,True,Hypotension,0.9690347
slightly hyponatremic,True,Hyponatremia,0.97923946
elevated glucose fingerstick blood sugars,True,Elevated blood alcohol level,0.89284325
an acute anterior myocardial infarction,True,Acute myocarditis,0.9354421
multiple complications,True,Terminal illness,0.9018072
a three vessel coronary artery disease,True,Coronary arteritis,0.927251
70%-80% proximal LAD,True,HX of ascending aorta repair,0.87024266
a high grade left circumflex lesion after the OM,True,Hypertrophy of left infrapatellar fat pad,0.88365036
distal left circumflex occlusion,True,Left ventricular diastolic dysfunction,0.8747055
a thin fibrotic septum,True,Fibrous dysplasia of bone,0.90870374
akinesis,True,Edema,0.9030814
moderately severe hypokinesis,True,Right ocular hypotonia due to ocular fistula,0.9073719
ischemic changes,True,Cerebral ischemia,0.9519616
his pulmonary edema,True,Acute pulmonary edema,0.9633309
a large OM,True,Open coccyx fx,0.9042779
left-to-left filling,False,Origin of left pulmonary artery from ascending aorta,0.8466509
a 50% LAD stenosis,True,Vascular graft stenosis,0.88898927
a 100% large DT stenosis,True,"Presence of stent, left coronary artery, anterior descending branch",0.89572453
his high right-sided filling pressure,True,Right heart failure due to left heart failure,0.927374
his low ejection fraction,True,"Diastolic heart failure, acute",0.88975835
fractures,True,Rib injury,0.8937055
intraparenchymal and extraaxial blood ( mostly subarachnoid ) in bilateral cerebral hemispheres,True,"Hemangioma, intraabdominal",0.9015117
contrecoup injury,True,RUQ abdominal rigidity,0.89533806
fracture of right C7 pedicle,True,Crush injury of right hip and thigh,0.91560435
bliateral lung nodules,True,Multiple pulmonary nodules,0.9312109
a right thyroid nodule,True,Thyroid nodule,0.9523202
any acute injury,True,"Cause of injury, shotgun",0.9014976
some pain issues,True,Pain crisis,0.924929
jittery,True,Clumsiness,0.8778825
her headaches,True,Primary cough headache,0.9095794
ligamentous injury,True,Ligament disorder,0.95427954
mild headache,True,Mixed headache,0.9265255
pronator drift,True,Neonatal tooth,0.87799823
the subarachnoid hemorrhage,True,Traumatic subarachnoid hemorrhage,0.98144495
the right thyroid nodule,True,Thyroid nodule,0.95230675
the bilateral small lung nodules,True,Multiple pulmonary nodules,0.95004576
right hip pain,True,Right hip joint pain,0.9812875
aggravated,True,Aspirin exacerbated respiratory disease,0.9020238
difficulty with shoes and socks and foot care,True,Excoriation (skin picking) disorder,0.8804001
The patient &apos;s pain,False,Relational problems w in-laws,0.84595865
right hip osteoarthritis,True,Osteoarthritis of right acromioclavicular joint,0.94967234
the patient &apos;s hypertension,False,Relational problems w in-laws,0.84595865
the patient &apos;s low potassium level,False,Relational problems w in-laws,0.84595865
postoperatively hypokalemia,True,Postoperative hypoinsulinemia,0.9394779
a left lower lobe mass,True,Left arm abscess,0.9222616
malignant cells,True,Neoplasm,0.9300463
atypical bronchial epithelial cells,True,Bronchial lesion,0.94455355
a postoperative bleeding,True,Postoperative complication,0.9499834
an estimated blood loss,True,Anemia due to blood loss,0.8799606
Pregnancy,True,Pneumonia,0.9248601
fetal decelerations,True,Fetal cardiovascular abnormality,0.9039365
Elevated one hour glucose tolerance test,True,Impaired fasting glucose,0.90888995
"spontaneous , premature rupture of membranes",True,Prolonged rupture of membranes,0.93895674
maternal fever,True,Acute MI,0.9189957
twin B breech presentation,True,Breech presentation,0.9529853
One apnea and bradycardia event,True,Obstructive apnea of newborn,0.90212345
premature ventricular contractions,True,Premature ventricular beats,0.9745308
metastatic rectal cancer,True,Cancer metastatic to rectum,0.9609724
biliary obstruction,True,Bile duct obstruction,0.9874704
clotted off,True,Poisoning by heparin,0.89899343
dilated ducts,True,Acquired dilated bile duct,0.9290854
belly pain,True,Rib pain,0.9480678
recurrent biliary colic,True,Biliary colic,0.9673799
ultrasound proven gallstones,True,Gallstones in childbirth,0.93174
classic biliary colic pain,True,Biliary colic,0.97192967
right upper quadrant epigastric pain,True,Right quadrantanopia,0.9490464
Episodes,True,Fever,0.9549766
respiratory symptoms,True,Respiratory disease,0.95401037
gallbladder,True,Gallbladder mass,0.9726963
pancreatic disease,True,Pancreatic disorder,0.98549306
six gallstones,True,Gallstone ileus,0.9155363
cholecystitis,True,Cholecystitis,1.0000001
postmenopausal spotting,True,Postmenopausal bleeding,0.9686159
grade I adenocarcinoma,True,"Adenocarcinoma, head",0.95631427
diabetic nephropathy,True,Chronic gouty nephropathy,0.9376517
throat cancer,True,Throat clearing,0.94293165
signs and symptoms,True,Mouth soreness,0.89587307
cervical myelopathy,True,Cervical myelopathy,0.99999976
impressive disc herniations at C5-C6,True,Lumbar disc herniation w myelopathy,0.9433247
clear cut cord compression,True,Spinal cord compression,0.92051244
dyspneic,True,Dyspnea,0.9698015
his congestive heart failure,True,Right heart failure due to left heart failure,0.9201683
increased heart rate,True,Increased body weight,0.8944522
excess volume,True,Fluid volume disorder,0.91644466
significant myocardial ischemia,True,Silent myocardial ischemia,0.97150093
the excess volume,True,Fluid volume disorder,0.90523547
waxing and waning sensorium,True,Waldeyers ring cancer,0.86708343
precipitants,True,Precipitate labor,0.91638935
his change in mental status,True,"Mental status, transient alteration",0.9082204
Hypo or hyperglycemia,True,Hypoglycemia,0.9259361
acutely agitated,True,Acute MI,0.9249209
Infectious causes,True,Bacterial infection,0.9490967
sources,True,Hunger,0.91640913
Mass effect,True,Fluid volume disorder,0.8973434
focal deficits,True,Focal motor seizure,0.92868733
the fluctuating sensorium,True,Intermittent heterotropia,0.8821416
severe underlying structural abnormality,True,Cerebral degeneration in childhood,0.9080703
such processes,True,Reactive depression,0.91107327
acute intracranial hemorrhages,True,Traumatic intracranial hemorrhage,0.98569024
midline shifts,True,Fluid volume disorder,0.8739983
a soft tissue mass,True,Soft tissue mass,0.9607936
Trauma,True,Burn,0.95108306
head trauma,True,Closed head injury,0.94837826
electrolytes or mineral abnormalities,True,Electrolyte imbalance,0.93492794
his delirium,True,Delirium,0.9384293
neurologic syphilis,True,Cardiovascular syphilis,0.9490412
non-convulsive status epilepticus,True,Generalized convulsive epilepsy,0.94832796
that event,True,Acute MI,0.88560045
the delirium,True,Delirium,0.9586695
his kidney function,True,Renal failure,0.9127637
a baseline renal insufficiency,True,Acute renal insufficiency,0.947334
his diabetes mellitus,True,Neonatal diabetes mellitus,0.89802927
other complaints,True,Abdominal swelling,0.89239526
Soreness,True,Mouth soreness,0.9463926
his operative sites,True,Superficial wound separation,0.9096742
difficulty with swallowing,True,Difficulty feeding self,0.9239358
postoperative swelling,True,Postoperative nausea,0.97816986
right-sided greater than left-sided weakness,True,"Cortical blindness, left brain",0.8617524
difficulty walking,True,Difficulty walking,1.0000001
right-sided arm and leg weakness,True,Left arm peripheral neuropathy,0.93704754
malaise,True,Malaise,1.0
specific deficits,True,Symbolic dysfunction,0.9007217
small spells of &quot; imbalance,False,"Neck abrasion, w infection",0.8431754
diffuse and mainly frontal headaches,True,"Cluster headache, episodic intractable",0.91492164
mild neck soreness,True,Mouth soreness,0.93391085
visual loss,True,Functional visual loss,0.9474838
speech abnormality,True,Developmental speech disorder,0.9325135
sensory change,True,Sensory integration disorder,0.9382692
her gait disorder,True,Gait abnormality,0.9292301
notable findings,True,Prominent ears,0.9227259
anisocoria,True,Anisocoria,1.0
arterial dissections,True,Artery dissection,0.95756984
other pathologic processes,True,"Neoplasm, orbit",0.9083389
her gait,True,Weak gait,0.91588277
markedly unstable,True,Transient heat fatigue,0.8653774
reproducible upper extremity or lower extremity ataxia,True,Hx of retropubic prostatectomy,0.85305023
dysmetria,True,Dysmetria,0.99999994
acutely suicidal,True,Suicidal ideation,0.9052747
his cardiac arrest,True,Cardiac arrest post cardiac surgery,0.9162843
asystolic,True,Left ventricular systolic dysfunction,0.9175422
a left retrocardiac opacity,True,Subcutaneous mass of chest wall,0.92235136
prominent interstitium,True,Desquamative interstitial pneumonia,0.94338876
left lung collapse,True,Lung mass,0.93096066
ongoing unresponsiveness,True,Slowness and poor responsiveness,0.89608765
recent out of hospital cardiac arrest,True,Cardiac arrest post cardiac surgery,0.9110447
Cardiac arrest,True,Respiratory arrest,0.9412869
His arrest,True,Terminal illness,0.8825735
trivial mitral regurgitation,True,Mitral valve regurgitation,0.9767133
obvious abnormalities,True,Respiratory abnormality,0.88949555
an out of hospital arrest,True,Cardiac arrest post cardiac surgery,0.8905715
myoclonic jerks,True,Myoclonic disorder,0.95244217
fluttering of his eyelids,True,"Eczema, right eyelid",0.9119124
persistent seizure activity,True,Generalized epilepsy,0.9197299
status epilepticus,True,Status epilepticus,1.0000001
methicillin resistant Staphylococcus aureus bacteremia,True,Vancomycin resistant enterococcal infection,0.9210662
urinary tract infection,True,Urinary tract calculus,0.97951484
these infections,True,Dental infection,0.9158449
coagulase positive Staphylococcus,True,Staph coagulase negative infection,0.94919443
methicillin resistant Staphylococcus aureus,True,Vancomycin resistant enterococcal infection,0.9210662
gravely ill,True,Bulky stool,0.9110622
"a new , moderate-to-large sized pericardial effusion",True,COPD stage 2 moderate (FEV1 50-79%),0.8569343
a slightly large effusion,True,Effusion of bilat knees,0.90968776
a new two to three-pillow orthopnea,True,Right knuckle pads,0.8690913
acute shortness of breath,True,Dyspnea,0.88944775
his typical angina,True,Nocturnal angina,0.9307769
persistent and symptomatic pericardial effusion,True,Asymptomatic HIV in pregnancy,0.9315136
elevated right-sided and left-sided filling pressures,True,Somatic dysfunction of right arm,0.86943465
tamponade physiology,True,Cardiac tamponade,0.9693065
post pericardiotomy syndrome,True,Postcardiotomy syndrome,0.95030534
serosanguineous fluid,True,Left chronic serosanguineous otitis media,0.94549793
A trivial / physiologic pericardial effusion,True,Neonatal physiologic jaundice,0.9076948
an enlarged left pleural effusion,True,Bilat pleural effusion,0.94813114
the left pleural effusion,True,Secondary pleural effusion,0.9684664
pneumothorax,True,Pneumothorax,1.0
any shortness of breath,True,Dyspnea,0.8827432
a trivial / physiologic pericardial effusion,True,Neonatal physiologic jaundice,0.9076948
altered mental status,True,"Mental status, transient alteration",0.9106895
Mental status,True,Impaired mobility,0.914891
transaminasemia,True,Elevated transaminase,0.95643246
acute right upper quadrant abdominal pain,True,"Right breast lump, upper outer quadrant",0.92162794
non mobile stone,True,Bilat lower leg pain,0.8931711
low urine output,True,Low bladder compliance,0.9356475
uncontrolled,False,"Chronic CHF, unspecified",0.84337085
mild tachycardia,True,Tachycardia,0.96418285
bilious drainage,True,Bilious emesis,0.9548374
worsening abdominal pain,True,Recurrent abdominal pain,0.9461143
serosainguinous drainage,True,Bilat chronic serosanguineous otitis media,0.9250271
difficulty voiding,True,Urinary urgency,0.9186301
elevated blood glucose,True,Elevated serum lipase,0.9435323
hard stool in the rectum,True,Fecal impaction in rectum,0.9314822
Down &apos;s syndrome,True,Graves disease w restrictive strabismus,0.8529227
increased falling,True,Elevated CEA,0.91962063
gait unsteadiness,True,Gait abnormality,0.9499086
an increased inability,True,Elevated LDH,0.9253773
Alzheimer &apos;s,True,Fhx of Alzheimers disease,0.90962017
enlarged lateral ventricles,True,Common ventricle,0.91790175
normal pressure hydrocephalus,True,Normal pressure hydrocephalus,0.9999999
severely agitated,True,Terminal illness,0.90528953
polys,True,Polyorchism,0.8551587
organisms,True,Pneumonia,0.9363233
poor compliance,True,Noncompliant bladder,0.8777815
changing gait,True,Stumbling gait,0.9408401
wide based,True,Smallpox,0.88974035
shuffling,True,Stridor,0.8713249
requiring assist,True,Agitation,0.85341525
two spontaneous desaturations,True,Confusional arousals,0.87694454
other issues,True,Athetosis,0.8806926
GASTROINTESTINAL,True,Gastrointestinal tract cancer,0.97155565
HEMATOLOGY,True,Plasmacytosis,0.9098404
NEUROLOGY,True,Neurosis,0.9188192
focal left-sided seizure,True,Focal motor seizure,0.91913944
ischemic cardiomyopathy,True,Ischemic cardiomyopathy,1.0000002
mild aortic stenosis,True,Aortic valve stenosis,0.95826924
a right middle cerebral artery territory stroke,True,Right posterior cerebral artery occlusion,0.9515617
left tonic-clonic movements,True,Clonic epilepsy,0.93481493
poor airway protection,True,Upper airway resistance syndrome,0.9369478
generalized slowing,True,Generalized pain,0.91105705
ictal events,True,Rectal discharge,0.91095966
carotid bruits,True,Carotid bruit,0.975288
stertorous breathing,True,Scorbutic anemia,0.91537136
positional tremors of the left upper extremity,True,Tremor due to orthostatic hypotension,0.9336724
a spastic left hemiparesis in flexion,True,"Spastic hemiplegia, right dominant side",0.95443386
flaccid,True,Chapped lips,0.90020484
paresthetic,True,Paresthesia,0.95680094
heart sounds,True,Heartburn,0.9200084
carotid pulse,True,Carotid body cancer,0.935333
respiratory excursions,True,Respiratory abnormality,0.91780204
pupillary reactions,True,Afferent pupillary defect,0.91765016
tobacco use,True,Tobacco user,0.96952546
waxing and waning left substernal chest pain,True,Left leg carbuncle,0.8821584
radiation to the left shoulder,True,Burn of left thigh,0.9147577
inferior ST elevations,True,"Acute ST elevation MI, posterolateral wall",0.9022449
acutely hypotensive,True,Chronic hypotension,0.95993674
a total occlusion of the proximal right coronary artery,True,Occlusion of bypass graft,0.91962695
diffuse right coronary artery disease,True,Congenital coronary artery anomaly,0.9283243
a proximal dissection,True,Bilat iliac artery dissection,0.9103115
a Debakey class I aortic ascending aneurysm,True,COPD stage 1 mild (FEV1 80-100%),0.89499146
post catheterization hypotension,True,Catheter complication,0.9276358
evolution of Q waves,True,Instantaneous death,0.90154386
a right groin hematoma,True,Right thigh hematoma,0.96265376
climbed,True,Angry,0.9560935
atypical chest pain,True,Atypical chest pain,0.9999999
worse,True,Agitation,0.94614637
radiate,True,Radiation sickness,0.87236303
her self-extubation,True,Failed intubation,0.90233326
noncardiac chest pain,True,Noncardiac chest pain,0.9999999
her aortic ascending aneurysm,True,Abdominal aortic aneurysm screening,0.95606875
a sore throat,True,Chronic sore throat,0.94204867
her atypical chest complaints,True,Atypical chest pain,0.9600104
a low phosphorous,True,Calcium pyrophosphate deposition disease,0.88102174
a dry cough,True,Primary cough headache,0.9218166
a dry and nonproductive cough,True,Loin pain hematuria syndrome,0.8909543
some weight loss,True,Intentional weight loss,0.9512744
TB positive patients,True,Primary TB infection,0.94310856
IV drug use,True,IV drug use,1.0
withdrawal symptoms,True,Drug withdrawal,0.95241255
an atypical pneumonia,True,Atypical pneumonia,0.97451204
PCP,True,CPAP dependence,0.9250515
tuberculosis,True,Malaria,0.9370221
AFB,True,Orf disease,0.9325303
bibasilar diffuse infiltrates,True,Diffuse intraventricular block,0.9156997
Micro,True,Corn,0.9545375
organizing pneumonia,True,Chronic pneumonia,0.92335594
BOOP,True,Croup,0.9291507
chronic inhalational injury,True,Inhalant intoxication,0.926565
his cough,True,Chest cold,0.9037047
LVH,True,IUD surveillance,0.9333893
trace TR,True,Elevated TSH,0.8530041
a right breast mass,True,Mammographic right breast mass,0.9524349
a discharge,True,Secondary dm,0.8980747
nipple changes,True,Right nipple discharge,0.91388965
a new shawdown,True,Declines lab draws,0.89624095
cholangiocarcinoma,True,Cholangiocarcinoma,1.0000002
met cholangiocarcinoma,True,Cholangiocarcinoma,0.9749453
intermittent nausea,True,Vomiting,0.935202
vomitting,True,Vomiting,0.99081045
clots,True,Blood transfusion reaction,0.8796451
low grade fever,True,Soft tissue swelling,0.9110405
shaking chills,True,Chills,0.9315009
coughing,True,Pneumonia,0.9575034
tarry stools,True,Fecal urgency,0.90172106
gaining 30 lbs,True,Slow weight gain,0.8909105
bloody NG lavage,True,Effusion of bilat feet,0.9150444
grade III esophageal varices,True,"Esophageal cancer, upper third",0.9286271
old bleeding,True,Breakthrough bleeding,0.9080874
portal htn,True,Portal htn,0.9999999
Hct bump,True,HX of LASIK,0.92336714
climbing bilirubin,True,Bilirubinuria,0.9744935
low grade temp,True,Abnl anal Pap,0.892549
ascending cholangitis,True,Bacterial cholangitis,0.98228514
varices,True,Gastric varices,0.91139936
latex allergy,True,Latex allergy,1.0
hct bump,True,HX of LASIK,0.92336714
her ascites,True,Ascites,0.9360502
R hydronephrosis,True,Acquired hydronephrosis,0.97958755
a R adenexal mass,True,Adams-Oliver syndrome,0.91888624
The hydronephrosis,True,Hydronephrosis,0.979412
blockage,True,Movement disorder,0.8885509
her tumor,True,Lip cancer,0.89295805
her disease prognosis,True,Convalescence after chemotherapy,0.86544466
the adenexal mass,True,Hx of Graves disease,0.9107213
a second primary maligancy,True,Chronic primary gi pseudoobstruction,0.9061365
the patient 's poor disease prognosis,True,Convalescence after chemotherapy,0.86507744
a right lower extremity cellulitis,True,"Abscess, right lower eyelid",0.9283857
worsening cellulitis,True,Recurrent cellulitis,0.9637048
new confusion,True,Acute MI,0.86758655
a Nafcillin sensitive Staphylococcus aureus cellulitis of the right leg,True,Tetracycline antibiotic overdose,0.9102964
a right leg fluid collection,True,Right leg abscess,0.93106335
the cellulitis,True,Cellulitis,0.96215045
combative,True,Acute MI,0.88137734
Mental status changes,True,Decline in functional status,0.9141373
argumentative,True,Relational problem,0.8663602
uncooperative with procedures,True,HX of bilat breast reconstruction,0.8803132
xanthrochromasia,True,Onychauxis,0.9228579
her agitation,True,Tetany,0.9019357
her metabolic condition,True,Severe obesity,0.9049579
mental status,True,Impaired mobility,0.914891
fallen,True,Confusion,0.9393976
abnormality,True,Respiratory abnormality,0.9089507
degenerative joint disease,True,Chronic arthritis,0.9385949
